Vertex	Adjacent vertexes
1367658076	1367658073
2871314975	220403524
1301165127	4814847948
220410839	734834423
462380558	220403469
607960543	3574683938
941269758	3640773651
623912296	2889512795
5164417953	5164417952
411732583	5573350807
1050958038	419750581
3289778015	241924545
175232426	175232424
1492145717	417796288
411283088	3578912157
2425474472	2425474474
220403457	521684936
3951283091	417796278
3198435564	1078987600
1535226494	623462084
6901157202	2897387414
412742378	1621829214
590252771	937804099
1300518052	3236233279
241925122	1854236814
3207295502	3881651703
2876658345	1739259814
220435710	220435707
868415103	3639209532
417795366	417795367
540000986	540000987
1078865560	3881489936
412742393	412742394
319895272	3881853639
588344633	533728559
319893180	6953803492
192144075	1031279134
360178196	409769016
417796286	1492145716
176176310	852870330
1871115881	175232426
417795358	417795359
4080093433	1471889825
6896969344	5714697354
181291410	5252886463
2425571425	2430081153
1002961495	956784996
984092502	411829204
1612012117	462336731
782289553	6761168426
1691478362	220403552
416564074	3204563987
3576280314	1446809507
1633805308	1633805301
6953803492	7265823843
2469929170	5556229833
220435741	1958294862
521687934	1612096836
6735433448	175060070
417795373	623849418
574187302	574187312
768404998	2016093060
5636956129	6128041955
1776814425	2954113400
409769016	176188549
420036130	420036129
412742377	412742378
220403527	220403525
686160593	2058071290
176176307	176176308
220403613	1739259813
795512248	795512379
2373271367	1447132466
858012987	938004272
539373420	640932752
951482824	241925126
841989530	176171245
241925129	423742432
175394261	3215687791
914278052	410870053
645289825	5619998608
992400281	506695219
175394245	3278189901
181291314	181291258
416794936	5594612633
412146051	2912445253
413975937	413975938
4235650878	882696090
5556229690	2469929178
241927060	241927061
527302337	796777444
411827206	1617654071
2016093050	768404996
3633972760	3633972759
1367658075	1367658076
220403562	220403561
417795374	417795350
319895226	444364431
635759367	3881667298
1614260802	611055463
662932253	942273000
847531513	175054404
319895228	319895229
1003331329	280313328
411829194	7161678351
220469226	521684928
5497149720	220469226
1779315909	241928094
4378153104	319529733
412742413	412742414
623906358	974609964
241928095	1779315909
3881764770	1727491348
3881393100	1078865560
3633972757	591780198
611055444	697320324
412742395	412742396
1918448780	2472822198
3881678567	663629186
6010618467	225604293
176188546	943952797
625178584	625178577
192136672	1338487501
175040709	1446825390
5252679531	5252886529
1520630271	846139191
7050036875	7050036878
605808060	192144077
793882464	748779902
5737376268	241928088
412742392	412742393
175075312	175071713
1188750515	3392545730
195063011	175394239
192144062	893926815
417795363	417795364
1367658072	1367658067
619677055	175394258
603598176	220409198
319890776	5912472251
3514100851	750390129
1025562827	2999210396
503196300	175394245
192073549	768973660
3881606566	220403533
412742379	412742380
319895180	319895221
5415696690	212656269
3291852647	241928085
241865001	1631122881
1586037868	551379962
1768486810	771597846
914502179	220748852
1805155722	417795353
4353511485	3498419467
1490310879	625178587
416574218	5951895224
192072556	2274023345
803416079	293106130
915652057	915652017
220401634	220403676
412742376	412742377
761892211	929836271
